county_fips,year,total_population,state_fips,death_drug_poisonings_unintentional,total_morphine_mg,state,county_name,mortality_rate,mean_mortality_rate_per_state_year,filled_mortality_rate
49,2008,27603.0,12,,4650786.5595,FL,HARDEE,,15.208641162050228,15.208641162050228
49,2009,27661.0,12,,7753846.2375,FL,HARDEE,,14.500168263534942,14.500168263534942
49,2010,27730.0,12,,7916641.8825,FL,HARDEE,,15.664955201489008,15.664955201489008
49,2011,27684.0,12,,9284440.215,FL,HARDEE,,14.807061928930487,14.807061928930487
49,2012,27439.0,12,,7942419.2363625,FL,HARDEE,,13.184114832066342,13.184114832066342
49,2013,27311.0,12,,6756935.385225,FL,HARDEE,,11.630726530637734,11.630726530637734
49,2014,27266.0,12,,6883375.6875,FL,HARDEE,,12.109261541833874,12.109261541833874
49,2015,27177.0,12,,5275756.4775,FL,HARDEE,,14.987429129395773,14.987429129395773
51,2006,38776.0,12,,16527811.087499999,FL,HENDRY,,14.028622030911139,14.028622030911139
51,2007,39006.0,12,,19237732.922087498,FL,HENDRY,,14.088496419709609,14.088496419709609
51,2008,39177.0,12,,21032045.256,FL,HENDRY,,15.208641162050228,15.208641162050228
51,2009,39010.0,12,,22480840.591575,FL,HENDRY,,14.500168263534942,14.500168263534942
51,2010,39009.0,12,,27626868.195,FL,HENDRY,,15.664955201489008,15.664955201489008
51,2011,38972.0,12,,26962313.4638625,FL,HENDRY,,14.807061928930487,14.807061928930487
51,2012,37870.0,12,,19662397.6725,FL,HENDRY,,13.184114832066342,13.184114832066342
51,2013,37809.0,12,,15970205.5575,FL,HENDRY,,11.630726530637734,11.630726530637734
51,2014,38474.0,12,,15245506.3875,FL,HENDRY,,12.109261541833874,12.109261541833874
51,2015,39248.0,12,,16764070.5225,FL,HENDRY,,14.987429129395773,14.987429129395773
53,2006,164398.0,12,25.0,78727322.17445001,FL,HERNANDO,15.206997652039561,14.028622030911139,15.206997652039561
53,2007,169891.0,12,36.0,111249694.60611501,FL,HERNANDO,21.190057154293047,14.088496419709609,21.190057154293047
53,2008,172437.0,12,45.0,197160046.7077125,FL,HERNANDO,26.096487412794236,15.208641162050228,26.096487412794236
53,2009,171950.0,12,43.0,245057038.58726248,FL,HERNANDO,25.00726955510323,14.500168263534942,25.00726955510323
53,2010,172969.0,12,50.0,321440891.4279375,FL,HERNANDO,28.90691395567992,15.664955201489008,28.90691395567992
53,2011,172847.0,12,33.0,239088803.580675,FL,HERNANDO,19.092029367012444,14.807061928930487,19.092029367012444
53,2012,172718.0,12,25.0,163175076.3151875,FL,HERNANDO,14.47446126055188,13.184114832066342,14.47446126055188
53,2013,173639.0,12,38.0,106567358.1852,FL,HERNANDO,21.884484476413707,11.630726530637734,21.884484476413707
53,2014,175298.0,12,25.0,106722235.13906251,FL,HERNANDO,14.261429109288184,12.109261541833874,14.261429109288184
53,2015,177900.0,12,27.0,107539874.6328,FL,HERNANDO,15.177065767284994,14.987429129395773,15.177065767284994
55,2006,97788.0,12,,22997001.697499998,FL,HIGHLANDS,,14.028622030911139,14.028622030911139
55,2007,99023.0,12,,24480172.02794,FL,HIGHLANDS,,14.088496419709609,14.088496419709609
55,2008,99568.0,12,,28623815.1485,FL,HIGHLANDS,,15.208641162050228,15.208641162050228
55,2009,98956.0,12,,33736226.745675,FL,HIGHLANDS,,14.500168263534942,14.500168263534942
55,2010,98635.0,12,,45755270.374312505,FL,HIGHLANDS,,15.664955201489008,15.664955201489008
55,2011,98477.0,12,17.0,54139214.3295375,FL,HIGHLANDS,17.2629141830072,14.807061928930487,17.2629141830072
55,2012,98222.0,12,11.0,41019015.6234,FL,HIGHLANDS,11.199120360000814,13.184114832066342,11.199120360000814
55,2013,98077.0,12,17.0,40927239.256125,FL,HIGHLANDS,17.333319738572754,11.630726530637734,17.333319738572754
55,2014,98584.0,12,13.0,43973254.32,FL,HIGHLANDS,13.186724012010062,12.109261541833874,13.186724012010062
55,2015,100137.0,12,,47222963.8842,FL,HIGHLANDS,,14.987429129395773,14.987429129395773
57,2006,1171826.0,12,158.0,1027730550.3321751,FL,HILLSBOROUGH,13.483230445475694,14.028622030911139,13.483230445475694
57,2007,1184686.0,12,231.0,1189623658.0103,FL,HILLSBOROUGH,19.498837666689738,14.088496419709609,19.498837666689738
57,2008,1196773.0,12,218.0,1507938444.2607374,FL,HILLSBOROUGH,18.21565158973339,15.208641162050228,18.21565158973339
57,2009,1214050.0,12,237.0,2124203119.8609376,FL,HILLSBOROUGH,19.521436514146863,14.500168263534942,19.521436514146863
57,2010,1233498.0,12,237.0,2733866407.1056123,FL,HILLSBOROUGH,19.213650934172573,15.664955201489008,19.213650934172573
57,2011,1255503.0,12,211.0,1532872940.9212875,FL,HILLSBOROUGH,16.806013207455496,14.807061928930487,16.806013207455496
57,2012,1279639.0,12,160.0,852721596.581625,FL,HILLSBOROUGH,12.50352638517582,13.184114832066342,12.50352638517582
57,2013,1304131.0,12,135.0,602365123.1401124,FL,HILLSBOROUGH,10.351720801054496,11.630726530637734,10.351720801054496
57,2014,1332298.0,12,137.0,572010907.180275,FL,HILLSBOROUGH,10.282984737648784,12.109261541833874,10.282984737648784
57,2015,1364073.0,12,156.0,543124961.5220999,FL,HILLSBOROUGH,11.436338084545328,14.987429129395773,11.436338084545328
59,2006,19824.0,12,,5115597.905,FL,HOLMES,,14.028622030911139,14.028622030911139
59,2007,19991.0,12,,5388630.639225,FL,HOLMES,,14.088496419709609,14.088496419709609
59,2008,20141.0,12,,5350438.7895875005,FL,HOLMES,,15.208641162050228,15.208641162050228
59,2009,20147.0,12,,5461291.740449999,FL,HOLMES,,14.500168263534942,14.500168263534942
59,2010,19843.0,12,,4992317.7040875,FL,HOLMES,,15.664955201489008,15.664955201489008
59,2011,19838.0,12,,5184539.0363625,FL,HOLMES,,14.807061928930487,14.807061928930487
59,2012,19697.0,12,,5436413.61,FL,HOLMES,,13.184114832066342,13.184114832066342
59,2013,19594.0,12,,5746814.205,FL,HOLMES,,11.630726530637734,11.630726530637734
59,2014,19564.0,12,,6324595.267725,FL,HOLMES,,12.109261541833874,12.109261541833874
59,2015,19273.0,12,,5236059.9375,FL,HOLMES,,14.987429129395773,14.987429129395773
61,2006,131463.0,12,23.0,43237668.9167625,FL,INDIAN RIVER,17.49541696142641,14.028622030911139,17.49541696142641
61,2007,134564.0,12,22.0,51707541.98388751,FL,INDIAN RIVER,16.34909782705627,14.088496419709609,16.34909782705627
61,2008,136277.0,12,29.0,64187756.47762501,FL,INDIAN RIVER,21.28018667860314,15.208641162050228,21.28018667860314
61,2009,137016.0,12,31.0,79229255.4693,FL,INDIAN RIVER,22.62509487943014,14.500168263534942,22.62509487943014
61,2010,138270.0,12,18.0,111832439.7592875,FL,INDIAN RIVER,13.018008244738553,15.664955201489008,13.018008244738553
61,2011,139103.0,12,25.0,141043521.9886125,FL,INDIAN RIVER,17.972293911705716,14.807061928930487,17.972293911705716
61,2012,140473.0,12,17.0,98935084.1806125,FL,INDIAN RIVER,12.10196977355079,13.184114832066342,12.10196977355079
61,2013,141895.0,12,11.0,80434514.222925,FL,INDIAN RIVER,7.75221114204165,11.630726530637734,7.75221114204165
61,2014,144445.0,12,22.0,80779391.088825,FL,INDIAN RIVER,15.23071065111288,12.109261541833874,15.23071065111288
61,2015,147434.0,12,17.0,79526778.4365,FL,INDIAN RIVER,11.530583176200876,14.987429129395773,11.530583176200876
63,2006,48265.0,12,,9866890.4725,FL,JACKSON,,14.028622030911139,14.028622030911139
63,2007,48368.0,12,,11365905.2675,FL,JACKSON,,14.088496419709609,14.088496419709609
63,2008,50272.0,12,,12142816.7215,FL,JACKSON,,15.208641162050228,15.208641162050228
63,2009,50064.0,12,,13349532.7125,FL,JACKSON,,14.500168263534942,14.500168263534942
63,2010,49648.0,12,,14798075.385,FL,JACKSON,,15.664955201489008,15.664955201489008
63,2011,49197.0,12,,16440050.775,FL,JACKSON,,14.807061928930487,14.807061928930487
63,2012,49109.0,12,,17406972.99,FL,JACKSON,,13.184114832066342,13.184114832066342
63,2013,48880.0,12,,17867792.9925,FL,JACKSON,,11.630726530637734,11.630726530637734
63,2014,48730.0,12,,19801317.63,FL,JACKSON,,12.109261541833874,12.109261541833874
63,2015,48609.0,12,,19895498.4975,FL,JACKSON,,14.987429129395773,14.987429129395773
65,2006,14461.0,12,,1465484.9205,FL,JEFFERSON,,14.028622030911139,14.028622030911139
65,2007,14383.0,12,,1732034.337,FL,JEFFERSON,,14.088496419709609,14.088496419709609
65,2008,14606.0,12,,2123425.9035,FL,JEFFERSON,,15.208641162050228,15.208641162050228
65,2009,14704.0,12,,2413914.1538625,FL,JEFFERSON,,14.500168263534942,14.500168263534942
65,2010,14755.0,12,,2637125.0175,FL,JEFFERSON,,15.664955201489008,15.664955201489008
65,2011,14529.0,12,,2824723.275,FL,JEFFERSON,,14.807061928930487,14.807061928930487
65,2012,14219.0,12,,2215504.6950000003,FL,JEFFERSON,,13.184114832066342,13.184114832066342
65,2013,14209.0,12,,2331972.7725,FL,JEFFERSON,,11.630726530637734,11.630726530637734
65,2014,14056.0,12,,2253886.8,FL,JEFFERSON,,12.109261541833874,12.109261541833874
65,2015,14115.0,12,,2463938.6625,FL,JEFFERSON,,14.987429129395773,14.987429129395773
67,2006,8341.0,12,,1215701.375,FL,LAFAYETTE,,14.028622030911139,14.028622030911139
67,2007,8398.0,12,,1363718.3625,FL,LAFAYETTE,,14.088496419709609,14.088496419709609
67,2008,8465.0,12,,1362681.925,FL,LAFAYETTE,,15.208641162050228,15.208641162050228
67,2009,8435.0,12,,1257662.175,FL,LAFAYETTE,,14.500168263534942,14.500168263534942
67,2010,8808.0,12,,1363409.2874999999,FL,LAFAYETTE,,15.664955201489008,15.664955201489008
67,2011,8798.0,12,,1307740.8375,FL,LAFAYETTE,,14.807061928930487,14.807061928930487
67,2012,8791.0,12,,1295000.2725,FL,LAFAYETTE,,13.184114832066342,13.184114832066342
67,2013,8819.0,12,,1526557.44,FL,LAFAYETTE,,11.630726530637734,11.630726530637734
67,2014,8862.0,12,,1692459.9375,FL,LAFAYETTE,,12.109261541833874,12.109261541833874
67,2015,8724.0,12,,1834479.3225,FL,LAFAYETTE,,14.987429129395773,14.987429129395773
69,2006,281329.0,12,16.0,64564720.932425,FL,LAKE,5.687291391929023,14.028622030911139,5.687291391929023
69,2007,289909.0,12,20.0,82202275.78157501,FL,LAKE,6.8987164937963295,14.088496419709609,6.8987164937963295
69,2008,293654.0,12,24.0,103731390.71070002,FL,LAKE,8.172883733918148,15.208641162050228,8.172883733918148
69,2009,295511.0,12,32.0,140781512.365875,FL,LAKE,10.828700116070129,14.500168263534942,10.828700116070129
69,2010,297709.0,12,34.0,174917207.9161125,FL,LAKE,11.420548253495864,15.664955201489008,11.420548253495864
69,2011,300505.0,12,38.0,178738328.9020125,FL,LAKE,12.645380276534501,14.807061928930487,12.645380276534501
69,2012,303725.0,12,26.0,156530172.2851875,FL,LAKE,8.560375339534117,13.184114832066342,8.560375339534117
69,2013,307973.0,12,22.0,131751762.89928749,FL,LAKE,7.1434833573072964,11.630726530637734,7.1434833573072964
69,2014,315340.0,12,30.0,135115932.1708875,FL,LAKE,9.513540939937844,12.109261541833874,9.513540939937844
69,2015,325154.0,12,38.0,123524284.806,FL,LAKE,11.686769961310642,14.987429129395773,11.686769961310642
71,2006,582678.0,12,82.0,309889930.49927497,FL,LEE,14.07295281441894,14.028622030911139,14.07295281441894
71,2007,604716.0,12,86.0,295733016.5494625,FL,LEE,14.221551935123266,14.088496419709609,14.221551935123266
71,2008,610984.0,12,76.0,340703891.3772875,FL,LEE,12.438950938158772,15.208641162050228,12.438950938158772
71,2009,612297.0,12,79.0,439957915.6034625,FL,LEE,12.902235353104784,14.500168263534942,12.902235353104784
71,2010,620449.0,12,80.0,680211368.3178375,FL,LEE,12.893888135850005,15.664955201489008,12.893888135850005
71,2011,631053.0,12,75.0,586530905.6051625,FL,LEE,11.88489714810008,14.807061928930487,11.88489714810008
71,2012,644197.0,12,49.0,272185939.570275,FL,LEE,7.606368859215427,13.184114832066342,7.606368859215427
71,2013,659834.0,12,49.0,229903887.11426252,FL,LEE,7.426110203475419,11.630726530637734,7.426110203475419
71,2014,677232.0,12,66.0,232515787.173825,FL,LEE,9.745552484229924,12.109261541833874,9.745552484229924
71,2015,699644.0,12,90.0,241397542.40939996,FL,LEE,12.863684959779544,14.987429129395773,12.863684959779544
73,2006,263076.0,12,,43066125.541725,FL,LEON,,14.028622030911139,14.028622030911139
73,2007,268519.0,12,13.0,47084672.1603125,FL,LEON,4.841370629266458,14.088496419709609,4.841370629266458
73,2008,271130.0,12,14.0,51120885.7632625,FL,LEON,5.163574668977981,15.208641162050228,5.163574668977981
73,2009,273263.0,12,,55931095.369125,FL,LEON,,14.500168263534942,14.500168263534942
73,2010,275971.0,12,,56278634.288175,FL,LEON,,15.664955201489008,15.664955201489008
73,2011,278371.0,12,13.0,57893131.99545,FL,LEON,4.670026690998703,14.807061928930487,4.670026690998703
73,2012,283620.0,12,,61299627.1554375,FL,LEON,,13.184114832066342,13.184114832066342
73,2013,281887.0,12,11.0,64777157.2920375,FL,LEON,3.902272896586221,11.630726530637734,3.902272896586221
73,2014,283770.0,12,18.0,65702518.8640875,FL,LEON,6.343165239454487,12.109261541833874,6.343165239454487
73,2015,285904.0,12,14.0,65620249.59420001,FL,LEON,4.896748558956853,14.987429129395773,4.896748558956853
75,2006,39447.0,12,,18659653.543,FL,LEVY,,14.028622030911139,14.028622030911139
75,2007,40204.0,12,,22316978.853724997,FL,LEVY,,14.088496419709609,14.088496419709609
75,2008,40809.0,12,,28381419.6229,FL,LEVY,,15.208641162050228,15.208641162050228
75,2009,40880.0,12,,33731503.395899996,FL,LEVY,,14.500168263534942,14.500168263534942
75,2010,40720.0,12,,36658884.7359,FL,LEVY,,15.664955201489008,15.664955201489008
75,2011,40151.0,12,,36075006.9715875,FL,LEVY,,14.807061928930487,14.807061928930487
75,2012,39823.0,12,13.0,28224040.2168,FL,LEVY,32.64445169876704,13.184114832066342,32.64445169876704
75,2013,39433.0,12,,22850124.382725,FL,LEVY,,11.630726530637734,11.630726530637734
75,2014,39296.0,12,,23933467.9725,FL,LEVY,,12.109261541833874,12.109261541833874
75,2015,39601.0,12,,22953957.9714,FL,LEVY,,14.987429129395773,14.987429129395773
77,2006,8011.0,12,,628449.8325,FL,LIBERTY,,14.028622030911139,14.028622030911139
77,2007,8113.0,12,,738323.0205,FL,LIBERTY,,14.088496419709609,14.088496419709609
77,2008,8323.0,12,,771974.0625,FL,LIBERTY,,15.208641162050228,15.208641162050228
77,2009,8347.0,12,,686362.8,FL,LIBERTY,,14.500168263534942,14.500168263534942
77,2010,8349.0,12,,918652.5750000001,FL,LIBERTY,,15.664955201489008,15.664955201489008
77,2011,8264.0,12,,821881.8,FL,LIBERTY,,14.807061928930487,14.807061928930487
77,2012,8301.0,12,,764579.25,FL,LIBERTY,,13.184114832066342,13.184114832066342
77,2013,8357.0,12,,677714.175,FL,LIBERTY,,11.630726530637734,11.630726530637734
77,2014,8418.0,12,,676237.125,FL,LIBERTY,,12.109261541833874,12.109261541833874
77,2015,8409.0,12,,799311.3,FL,LIBERTY,,14.987429129395773,14.987429129395773
79,2006,19299.0,12,,2315633.3313625,FL,MADISON,,14.028622030911139,14.028622030911139
79,2007,19322.0,12,,2632527.374225,FL,MADISON,,14.088496419709609,14.088496419709609
79,2008,19347.0,12,,2793881.2853624998,FL,MADISON,,15.208641162050228,15.208641162050228
79,2009,19329.0,12,,3390406.7293125,FL,MADISON,,14.500168263534942,14.500168263534942
79,2010,19248.0,12,,4031577.5325,FL,MADISON,,15.664955201489008,15.664955201489008
79,2011,19130.0,12,,4646215.5075,FL,MADISON,,14.807061928930487,14.807061928930487
79,2012,18972.0,12,,4507637.955,FL,MADISON,,13.184114832066342,13.184114832066342
79,2013,18753.0,12,,4423100.7675,FL,MADISON,,11.630726530637734,11.630726530637734
79,2014,18601.0,12,,4200025.845,FL,MADISON,,12.109261541833874,12.109261541833874
79,2015,18478.0,12,,4350413.895,FL,MADISON,,14.987429129395773,14.987429129395773
81,2006,313771.0,12,43.0,150205053.4306125,FL,MANATEE,13.704262025489927,14.028622030911139,13.704262025489927
81,2007,316410.0,12,46.0,172451477.86868998,FL,MANATEE,14.538099301539143,14.088496419709609,14.538099301539143
81,2008,318766.0,12,45.0,196742160.98475,FL,MANATEE,14.11693844387419,15.208641162050228,14.11693844387419
81,2009,320711.0,12,58.0,228286093.41521248,FL,MANATEE,18.08481779546071,14.500168263534942,18.08481779546071
81,2010,323424.0,12,61.0,350679301.80885,FL,MANATEE,18.860690610467994,15.664955201489008,18.860690610467994
81,2011,327549.0,12,63.0,326448899.4708375,FL,MANATEE,19.233763497980455,14.807061928930487,19.233763497980455
81,2012,333844.0,12,40.0,219311559.04875,FL,MANATEE,11.981644121206312,13.184114832066342,11.981644121206312
81,2013,341855.0,12,50.0,165237178.6910625,FL,MANATEE,14.626084158488249,11.630726530637734,14.626084158488249
81,2014,350865.0,12,80.0,163047987.2660625,FL,MANATEE,22.80079232753338,12.109261541833874,22.80079232753338
81,2015,362548.0,12,137.0,152704534.56419998,FL,MANATEE,37.78809978264947,14.987429129395773,37.78809978264947
83,2006,316310.0,12,55.0,114207205.0593875,FL,MARION,17.38800543770352,14.028622030911139,17.38800543770352
83,2007,325634.0,12,30.0,140183953.6444625,FL,MARION,9.212797189482671,14.088496419709609,9.212797189482671
83,2008,330052.0,12,38.0,160023826.5233625,FL,MARION,11.513337292305454,15.208641162050228,11.513337292305454
83,2009,330880.0,12,53.0,178008616.90406248,FL,MARION,16.0178916827853,14.500168263534942,16.0178916827853
83,2010,331331.0,12,51.0,211938697.5991875,FL,MARION,15.392462522371888,15.664955201489008,15.392462522371888
83,2011,332286.0,12,46.0,209205947.14882502,FL,MARION,13.843496265265463,14.807061928930487,13.843496265265463
83,2012,333873.0,12,44.0,175726015.2269625,FL,MARION,13.178663743399436,13.184114832066342,13.178663743399436
83,2013,335083.0,12,45.0,147820267.8610875,FL,MARION,13.429508509831892,11.630726530637734,13.429508509831892
83,2014,338005.0,12,47.0,152108327.7145125,FL,MARION,13.905119746749307,12.109261541833874,13.905119746749307
83,2015,342182.0,12,42.0,156711974.7879,FL,MARION,12.27416988620091,14.987429129395773,12.27416988620091
85,2006,141802.0,12,17.0,68572826.08736251,FL,MARTIN,11.988547411178967,14.028622030911139,11.988547411178967
85,2007,143542.0,12,27.0,77099776.3773125,FL,MARTIN,18.80982569561522,14.088496419709609,18.80982569561522
85,2008,144369.0,12,22.0,99163500.672725,FL,MARTIN,15.238728535904523,15.208641162050228,15.238728535904523
85,2009,145506.0,12,24.0,121785403.5009,FL,MARTIN,16.49416518906437,14.500168263534942,16.49416518906437
85,2010,146909.0,12,20.0,147806756.71635,FL,MARTIN,13.613869810563003,15.664955201489008,13.613869810563003
85,2011,147871.0,12,22.0,136949790.78521252,FL,MARTIN,14.877832705533878,14.807061928930487,14.877832705533878
85,2012,148981.0,12,17.0,85094257.4245125,FL,MARTIN,11.41085104812023,13.184114832066342,11.41085104812023
85,2013,151126.0,12,18.0,67092684.998362504,FL,MARTIN,11.910591162341358,11.630726530637734,11.910591162341358
85,2014,153119.0,12,16.0,56308927.414987504,FL,MARTIN,10.449389037284726,12.109261541833874,10.449389037284726
85,2015,155559.0,12,23.0,61541073.9498,FL,MARTIN,14.785386895004468,14.987429129395773,14.785386895004468
86,2006,2405911.0,12,125.0,303041352.66595,FL,MIAMI-DADE,5.195537158273934,14.028622030911139,5.195537158273934
86,2007,2415576.0,12,110.0,373545463.45884997,FL,MIAMI-DADE,4.553779305639732,14.088496419709609,4.553779305639732
86,2008,2436062.0,12,119.0,519577867.8153875,FL,MIAMI-DADE,4.8849331420957265,15.208641162050228,4.8849331420957265
86,2009,2463943.0,12,122.0,802007229.8498626,FL,MIAMI-DADE,4.951413242919986,14.500168263534942,4.951413242919986
86,2010,2506972.0,12,77.0,1242266386.2764626,FL,MIAMI-DADE,3.0714343837904847,15.664955201489008,3.0714343837904847
86,2011,2544531.0,12,98.0,1070510789.4963,FL,MIAMI-DADE,3.8513973694955963,14.807061928930487,3.8513973694955963
86,2012,2576554.0,12,101.0,502856588.13525003,FL,MIAMI-DADE,3.9199644175903168,13.184114832066342,3.9199644175903168
86,2013,2609692.0,12,90.0,383645418.1365,FL,MIAMI-DADE,3.448682833069956,11.630726530637734,3.448682833069956
86,2014,2634269.0,12,104.0,340460389.92787504,FL,MIAMI-DADE,3.9479643119210683,12.109261541833874,3.9479643119210683
86,2015,2659839.0,12,169.0,376837388.088,FL,MIAMI-DADE,6.353768028816782,14.987429129395773,6.353768028816782
87,2006,73793.0,12,15.0,42202574.715725005,FL,MONROE,20.327131299716775,14.028622030911139,20.327131299716775
87,2007,72906.0,12,17.0,46282560.354225,FL,MONROE,23.317696760211778,14.088496419709609,23.317696760211778
87,2008,72730.0,12,18.0,53446096.2143625,FL,MONROE,24.749071909803384,15.208641162050228,24.749071909803384
87,2009,72627.0,12,,71386793.0595375,FL,MONROE,,14.500168263534942,14.500168263534942
87,2010,73220.0,12,16.0,77387851.285425,FL,MONROE,21.85195301830101,15.664955201489008,21.85195301830101
87,2011,73967.0,12,20.0,71068831.262475,FL,MONROE,27.03908499736369,14.807061928930487,27.03908499736369
87,2012,74560.0,12,,47877195.74745,FL,MONROE,,13.184114832066342,13.184114832066342
87,2013,75813.0,12,,32119373.5813125,FL,MONROE,,11.630726530637734,11.630726530637734
